days_elapsed,DO_mgL,sample
4.951431921,-0.005,6fld_A_FW
4.958376505,-0.006,6fld_A_FW
4.965321065,-0.006,6fld_A_FW
4.972265648,-0.005,6fld_A_FW
4.97921022,-0.005,6fld_A_FW
4.986154757,-0.006,6fld_A_FW
4.993099306,-0.006,6fld_A_FW
5.0000439,-0.006,6fld_A_FW
5.006988438,-0.006,6fld_A_FW
5.013933021,-0.006,6fld_A_FW
5.020877569,-0.005,6fld_A_FW
5.027822106,-0.005,6fld_A_FW
5.034766609,-0.005,6fld_A_FW
5.041711192,-0.006,6fld_A_FW
5.048655718,-0.006,6fld_A_FW
5.055600255,-0.005,6fld_A_FW
5.062544826,-0.006,6fld_A_FW
5.069489306,-0.005,6fld_A_FW
5.076433773,-0.006,6fld_A_FW
5.08337838,-0.006,6fld_A_FW
5.090322894,-0.005,6fld_A_FW
5.097267431,-0.006,6fld_A_FW
5.104211944,-0.006,6fld_A_FW
5.111156458,-0.005,6fld_A_FW
5.118100961,-0.007,6fld_A_FW
5.125045475,-0.006,6fld_A_FW
5.131990139,-0.007,6fld_A_FW
5.138934757,-0.005,6fld_A_FW
5.145879375,-0.006,6fld_A_FW
5.152823947,-0.006,6fld_A_FW
5.15976853,-0.006,6fld_A_FW
5.16671316,-0.006,6fld_A_FW
5.173657697,-0.005,6fld_A_FW
5.180602303,-0.006,6fld_A_FW
5.18754684,-0.007,6fld_A_FW
5.1944914,-0.006,6fld_A_FW
5.201435961,-0.006,6fld_A_FW
5.208380509,-0.005,6fld_A_FW
5.215325046,-0.005,6fld_A_FW
5.222269595,-0.006,6fld_A_FW
5.22921419,-0.005,6fld_A_FW
5.236158692,-0.005,6fld_A_FW
5.243103252,-0.005,6fld_A_FW
5.250047824,-0.006,6fld_A_FW
5.256992384,-0.005,6fld_A_FW
5.263936852,-0.005,6fld_A_FW
5.270881412,-0.006,6fld_A_FW
5.27782588,-0.005,6fld_A_FW
5.284770428,-0.005,6fld_A_FW
5.291714942,-0.005,6fld_A_FW
5.298659491,-0.006,6fld_A_FW
5.30560419,-0.006,6fld_A_FW
5.312548576,-0.006,6fld_A_FW
5.319493345,-0.006,6fld_A_FW
5.326437847,-0.006,6fld_A_FW
5.333382454,-0.005,6fld_A_FW
5.340327072,-0.006,6fld_A_FW
5.347271655,-0.005,6fld_A_FW
5.354216319,-0.005,6fld_A_FW
5.361160856,-0.006,6fld_A_FW
5.368105521,-0.005,6fld_A_FW
5.375050093,-0.005,6fld_A_FW
5.381994688,-0.007,6fld_A_FW
5.388939259,-0.006,6fld_A_FW
5.395883831,-0.006,6fld_A_FW
5.402828391,-0.006,6fld_A_FW
5.409772928,-0.005,6fld_A_FW
5.416717512,-0.005,6fld_A_FW
5.42366206,-0.005,6fld_A_FW
5.430606609,-0.006,6fld_A_FW
5.437551157,-0.005,6fld_A_FW
5.444495741,-0.005,6fld_A_FW
5.451440278,-0.006,6fld_A_FW
5.458384826,-0.006,6fld_A_FW
5.465329352,-0.006,6fld_A_FW
5.472273877,-0.005,6fld_A_FW
5.479218403,-0.005,6fld_A_FW
5.48616294,-0.005,6fld_A_FW
5.493107431,-0.006,6fld_A_FW
5.500052014,-0.005,6fld_A_FW
5.506996563,-0.005,6fld_A_FW
5.513941065,-0.005,6fld_A_FW
5.520885694,-0.005,6fld_A_FW
5.527830266,-0.005,6fld_A_FW
5.534774815,-0.005,6fld_A_FW
5.541719421,-0.006,6fld_A_FW
5.54866397,-0.005,6fld_A_FW
5.555608519,-0.005,6fld_A_FW
5.562553102,-0.005,6fld_A_FW
5.56949765,-0.005,6fld_A_FW
5.576442199,-0.006,6fld_A_FW
5.583386748,-0.006,6fld_A_FW
5.590331262,-0.006,6fld_A_FW
5.597275833,-0.005,6fld_A_FW
5.60422037,-0.006,6fld_A_FW
5.611164873,-0.007,6fld_A_FW
5.618109421,-0.005,6fld_A_FW
5.625053981,-0.005,6fld_A_FW
5.631998484,-0.007,6fld_A_FW
5.638943009,-0.005,6fld_A_FW
5.645887477,-0.006,6fld_A_FW
5.652831979,-0.005,6fld_A_FW
5.659776563,-0.005,6fld_A_FW
5.666721019,-0.006,6fld_A_FW
5.673665579,-0.006,6fld_A_FW
5.680610104,-0.006,6fld_A_FW
5.68755463,-0.006,6fld_A_FW
5.694499155,-0.006,6fld_A_FW
5.701443796,-0.005,6fld_A_FW
5.708388426,-0.006,6fld_A_FW
5.715333044,-0.006,6fld_A_FW
5.722277604,-0.005,6fld_A_FW
5.729222222,-0.005,6fld_A_FW
5.736166782,-0.005,6fld_A_FW
5.743111447,-0.007,6fld_A_FW
5.750055961,-0.005,6fld_A_FW
5.757000532,-0.006,6fld_A_FW
5.763945093,-0.005,6fld_A_FW
5.770889664,-0.006,6fld_A_FW
5.777834167,-0.007,6fld_A_FW
5.784778727,-0.006,6fld_A_FW
5.79172331,-0.006,6fld_A_FW
5.798667847,-0.006,6fld_A_FW
5.805612419,-0.005,6fld_A_FW
5.81255691,-0.005,6fld_A_FW
5.819501493,-0.006,6fld_A_FW
5.826446019,-0.005,6fld_A_FW
5.833390567,-0.005,6fld_A_FW
5.840335081,-0.005,6fld_A_FW
5.847279606,-0.005,6fld_A_FW
5.854224144,-0.006,6fld_A_FW
5.861168657,-0.005,6fld_A_FW
5.868113137,-0.006,6fld_A_FW
5.875057685,-0.005,6fld_A_FW
5.882002257,-0.006,6fld_A_FW
5.88894684,-0.006,6fld_A_FW
5.895891412,-0.005,6fld_A_FW
5.902836019,-0.005,6fld_A_FW
5.909780625,-0.005,6fld_A_FW
5.916725197,-0.006,6fld_A_FW
5.923669769,-0.005,6fld_A_FW
5.930614329,-0.006,6fld_A_FW
5.937558924,-0.005,6fld_A_FW
5.944503484,-0.007,6fld_A_FW
5.951448044,-0.006,6fld_A_FW
5.958392558,-0.005,6fld_A_FW
5.965337188,-0.005,6fld_A_FW
5.972281748,-0.006,6fld_A_FW
5.979226262,-0.005,6fld_A_FW
5.986170833,-0.006,6fld_A_FW
5.993115324,-0.006,6fld_A_FW
6.000059907,-0.006,6fld_A_FW
6.007004456,-0.005,6fld_A_FW
6.013949005,-0.005,6fld_A_FW
6.020893495,-0.006,6fld_A_FW
6.027838009,-0.006,6fld_A_FW
6.034782581,-0.005,6fld_A_FW
6.041727072,-0.007,6fld_A_FW
6.048671644,-0.007,6fld_A_FW
6.055616169,-0.006,6fld_A_FW
6.062560694,-0.005,6fld_A_FW
6.069505208,-0.006,6fld_A_FW
6.07644978,-0.006,6fld_A_FW
6.083394363,-0.005,6fld_A_FW
6.090339051,-0.005,6fld_A_FW
6.097283588,-0.005,6fld_A_FW
6.104228218,-0.006,6fld_A_FW
6.111172847,-0.006,6fld_A_FW
6.118117373,-0.007,6fld_A_FW
6.125061991,-0.006,6fld_A_FW
6.132006563,-0.006,6fld_A_FW
6.138951111,-0.006,6fld_A_FW
6.14589566,-0.006,6fld_A_FW
6.152840231,-0.006,6fld_A_FW
6.159784792,-0.005,6fld_A_FW
6.166729363,-0.005,6fld_A_FW
6.1736739,-0.005,6fld_A_FW
6.180618438,-0.005,6fld_A_FW
6.187562998,-0.005,6fld_A_FW
6.194507535,-0.005,6fld_A_FW
6.201452072,-0.005,6fld_A_FW
6.208396597,-0.005,6fld_A_FW
6.215341157,-0.006,6fld_A_FW
6.222285671,-0.005,6fld_A_FW
6.229230243,-0.006,6fld_A_FW
6.236174884,-0.006,6fld_A_FW
6.243119282,-0.006,6fld_A_FW
6.250063762,-0.006,6fld_A_FW
6.257008322,-0.006,6fld_A_FW
6.263952859,-0.005,6fld_A_FW
6.270897477,-0.006,6fld_A_FW
6.277842095,-0.005,6fld_A_FW
6.28478669,-0.006,6fld_A_FW
6.291731285,-0.006,6fld_A_FW
6.29867588,-0.006,6fld_A_FW
6.305620451,-0.006,6fld_A_FW
6.312565035,-0.006,6fld_A_FW
6.31950963,-0.006,6fld_A_FW
6.326454213,-0.006,6fld_A_FW
6.333398738,-0.005,6fld_A_FW
6.340343287,-0.005,6fld_A_FW
6.347287882,-0.005,6fld_A_FW
6.354232407,-0.004,6fld_A_FW
6.361177002,-0.006,6fld_A_FW
6.368121516,-0.005,6fld_A_FW
6.375066053,-0.004,6fld_A_FW
6.382010961,-0.006,6fld_A_FW
6.388955139,-0.006,6fld_A_FW
6.395899699,-0.006,6fld_A_FW
6.402844201,-0.006,6fld_A_FW
6.40978875,-0.006,6fld_A_FW
6.416733287,-0.006,6fld_A_FW
6.423677813,-0.005,6fld_A_FW
6.430622338,-0.006,6fld_A_FW
6.437566852,-0.005,6fld_A_FW
6.444511377,-0.005,6fld_A_FW
6.451455903,-0.005,6fld_A_FW
6.458400521,-0.006,6fld_A_FW
6.465345127,-0.005,6fld_A_FW
6.472289745,-0.005,6fld_A_FW
6.479234329,-0.006,6fld_A_FW
6.486178912,-0.005,6fld_A_FW
6.493123484,-0.006,6fld_A_FW
6.500068067,-0.005,6fld_A_FW
6.50701265,-0.006,6fld_A_FW
6.513957211,-0.005,6fld_A_FW
6.520901794,-0.006,6fld_A_FW
6.527846319,-0.005,6fld_A_FW
6.534790914,-0.005,6fld_A_FW
6.541735451,-0.005,6fld_A_FW
6.548679988,-0.006,6fld_A_FW
6.555624549,-0.005,6fld_A_FW
6.562569109,-0.006,6fld_A_FW
6.569513634,-0.005,6fld_A_FW
6.576458125,-0.005,6fld_A_FW
6.58340272,-0.004,6fld_A_FW
6.59034772,-0.006,6fld_A_FW
6.597291748,-0.006,6fld_A_FW
6.604236343,-0.005,6fld_A_FW
6.611180845,-0.006,6fld_A_FW
6.618125382,-0.006,6fld_A_FW
6.625069884,-0.004,6fld_A_FW
6.63201441,-0.004,6fld_A_FW
6.638958958,-0.005,6fld_A_FW
6.645903507,-0.006,6fld_A_FW
6.652847986,-0.005,6fld_A_FW
6.6597925,-0.007,6fld_A_FW
6.666736968,-0.004,6fld_A_FW
6.673681539,-0.006,6fld_A_FW
6.680626123,-0.005,6fld_A_FW
6.687570579,-0.007,6fld_A_FW
6.694515174,-0.005,6fld_A_FW
6.701459815,-0.005,6fld_A_FW
6.708404456,-0.005,6fld_A_FW
6.715349074,-0.005,6fld_A_FW
6.722293623,-0.005,6fld_A_FW
6.729238287,-0.005,6fld_A_FW
6.736182824,-0.005,6fld_A_FW
6.743127454,-0.005,6fld_A_FW
6.750072037,-0.006,6fld_A_FW
6.75701662,-0.005,6fld_A_FW
6.763961296,-0.005,6fld_A_FW
6.770905799,-0.005,6fld_A_FW
6.77785037,-0.005,6fld_A_FW
6.784794896,-0.005,6fld_A_FW
6.791739468,-0.005,6fld_A_FW
6.798684016,-0.005,6fld_A_FW
6.805628565,-0.005,6fld_A_FW
6.812573148,-0.005,6fld_A_FW
6.819517639,-0.006,6fld_A_FW
6.826462211,-0.005,6fld_A_FW
6.833406748,-0.004,6fld_A_FW
6.840351285,-0.005,6fld_A_FW
6.847295822,-0.005,6fld_A_FW
6.854240324,-0.004,6fld_A_FW
6.861184896,-0.005,6fld_A_FW
6.868129433,-0.004,6fld_A_FW
6.875073947,-0.003,6fld_A_FW
6.882018472,-0.003,6fld_A_FW
6.888963021,-0.001,6fld_A_FW
6.895907488,0,6fld_A_FW
6.902852049,0.001,6fld_A_FW
6.909796574,0.004,6fld_A_FW
6.916741088,0.008,6fld_A_FW
6.923685602,0.013,6fld_A_FW
6.93063015,0.021,6fld_A_FW
6.937574641,0.03,6fld_A_FW
6.944519167,0.042,6fld_A_FW
6.951463681,0.059,6fld_A_FW
6.958408194,0.084,6fld_A_FW
6.965352697,0.114,6fld_A_FW
6.972297222,0.15,6fld_A_FW
6.979241713,0.188,6fld_A_FW
6.986186204,0.229,6fld_A_FW
6.993130741,0.284,6fld_A_FW
7.000075243,0.345,6fld_A_FW
7.007019792,0.416,6fld_A_FW
7.013964294,0.495,6fld_A_FW
7.020908796,0.59,6fld_A_FW
7.02785331,0.697,6fld_A_FW
7.034797824,0.827,6fld_A_FW
7.04174235,0.968,6fld_A_FW
7.048686852,1.139,6fld_A_FW
7.055631389,1.336,6fld_A_FW
7.062575856,1.527,6fld_A_FW
7.069520394,1.704,6fld_A_FW
7.076465127,1.869,6fld_A_FW
7.08340978,2.01,6fld_A_FW
7.090354502,2.151,6fld_A_FW
7.097299167,2.254,6fld_A_FW
7.104243831,2.362,6fld_A_FW
7.111188484,2.449,6fld_A_FW
7.118133113,2.547,6fld_A_FW
7.125077755,2.601,6fld_A_FW
7.132022361,2.686,6fld_A_FW
7.138966956,2.749,6fld_A_FW
7.145911574,2.826,6fld_A_FW
7.152856192,2.87,6fld_A_FW
7.159800775,2.927,6fld_A_FW
7.166745382,2.988,6fld_A_FW
7.173689965,3.011,6fld_A_FW
7.18063456,3.087,6fld_A_FW
7.18757912,3.11,6fld_A_FW
7.194523692,3.164,6fld_A_FW
7.201468264,3.166,6fld_A_FW
7.208412801,3.209,6fld_A_FW
7.215357465,3.289,6fld_A_FW
7.222302083,3.333,6fld_A_FW
7.229246678,3.452,6fld_A_FW
7.236191262,3.443,6fld_A_FW
7.243135868,3.45,6fld_A_FW
7.250080428,3.423,6fld_A_FW
7.257024977,3.325,6fld_A_FW
7.263969595,3.284,6fld_A_FW
7.270914132,3.191,6fld_A_FW
7.277858727,3.107,6fld_A_FW
7.284803287,3.046,6fld_A_FW
7.291747859,2.972,6fld_A_FW
7.298692431,2.898,6fld_A_FW
7.305636956,2.847,6fld_A_FW
7.312581493,2.749,6fld_A_FW
7.319525972,2.698,6fld_A_FW
7.326470613,2.621,6fld_A_FW
7.333415081,2.549,6fld_A_FW
7.340359641,2.49,6fld_A_FW
7.34730419,2.409,6fld_A_FW
7.354248704,2.341,6fld_A_FW
7.361193275,2.285,6fld_A_FW
7.368137778,2.224,6fld_A_FW
7.375082303,2.145,6fld_A_FW
7.382026782,2.071,6fld_A_FW
7.388971343,2.007,6fld_A_FW
7.395915845,1.931,6fld_A_FW
7.402860382,1.867,6fld_A_FW
7.409804907,1.794,6fld_A_FW
7.416749433,1.732,6fld_A_FW
7.423693924,1.651,6fld_A_FW
7.430638484,1.589,6fld_A_FW
7.437583056,1.511,6fld_A_FW
7.444527558,1.444,6fld_A_FW
7.451472049,1.368,6fld_A_FW
7.458416551,1.308,6fld_A_FW
7.465361065,1.234,6fld_A_FW
7.472305567,1.158,6fld_A_FW
7.479250116,1.079,6fld_A_FW
7.486194606,1.012,6fld_A_FW
7.493139086,0.937,6fld_A_FW
7.500083646,0.869,6fld_A_FW
7.50702816,0.797,6fld_A_FW
7.513972697,0.723,6fld_A_FW
7.520917164,0.663,6fld_A_FW
7.527861713,0.59,6fld_A_FW
7.534806273,0.523,6fld_A_FW
7.541750752,0.449,6fld_A_FW
7.548695255,0.376,6fld_A_FW
7.55563978,0.311,6fld_A_FW
7.562584259,0.243,6fld_A_FW
7.569528773,0.178,6fld_A_FW
7.576473275,0.119,6fld_A_FW
7.583417778,0.074,6fld_A_FW
7.590362431,0.044,6fld_A_FW
7.597307141,0.024,6fld_A_FW
7.604251771,0.011,6fld_A_FW
7.611196481,0.003,6fld_A_FW
7.6181411,-0.001,6fld_A_FW
7.625085799,-0.002,6fld_A_FW
7.632030417,-0.003,6fld_A_FW
7.638975069,-0.004,6fld_A_FW
7.645919688,-0.004,6fld_A_FW
7.652864294,-0.005,6fld_A_FW
7.659808877,-0.003,6fld_A_FW
7.666753438,-0.005,6fld_A_FW
7.673698056,-0.005,6fld_A_FW
7.68064265,-0.004,6fld_A_FW
7.687587222,-0.005,6fld_A_FW
7.694531806,-0.005,6fld_A_FW
7.7014764,-0.004,6fld_A_FW
7.708420926,-0.004,6fld_A_FW
7.71536544,-0.005,6fld_A_FW
7.722310035,-0.005,6fld_A_FW
7.729254572,-0.005,6fld_A_FW
7.736199132,-0.004,6fld_A_FW
7.743143669,-0.004,6fld_A_FW
7.750088218,-0.004,6fld_A_FW
7.757032778,-0.005,6fld_A_FW
7.763977315,-0.005,6fld_A_FW
7.770921852,-0.004,6fld_A_FW
7.777866377,-0.005,6fld_A_FW
7.78481088,-0.006,6fld_A_FW
7.791755451,-0.006,6fld_A_FW
7.798699977,-0.005,6fld_A_FW
7.805644525,-0.005,6fld_A_FW
7.812589051,-0.005,6fld_A_FW
7.819533565,-0.005,6fld_A_FW
7.826478079,-0.005,6fld_A_FW
7.833422639,-0.005,6fld_A_FW
7.840367141,-0.004,6fld_A_FW
7.847311667,-0.005,6fld_A_FW
7.854256157,-0.006,6fld_A_FW
7.861200718,-0.005,6fld_A_FW
7.868145231,-0.005,6fld_A_FW
7.875089757,-0.006,6fld_A_FW
7.882034259,-0.005,6fld_A_FW
7.888978785,-0.005,6fld_A_FW
7.895923299,-0.004,6fld_A_FW
7.902867836,-0.006,6fld_A_FW
7.909812384,-0.005,6fld_A_FW
7.916756829,-0.006,6fld_A_FW
7.923701331,-0.005,6fld_A_FW
7.930645833,-0.005,6fld_A_FW
7.937590359,-0.005,6fld_A_FW
7.944534896,-0.005,6fld_A_FW
7.951479387,-0.005,6fld_A_FW
7.958423854,-0.005,6fld_A_FW
7.965368426,-0.005,6fld_A_FW
7.972313102,-0.005,6fld_A_FW
7.979257813,-0.005,6fld_A_FW
7.986202454,-0.005,6fld_A_FW
7.993147153,-0.006,6fld_A_FW
8.000091725,-0.005,6fld_A_FW
8.0070364,-0.005,6fld_A_FW
8.013981019,-0.005,6fld_A_FW
8.020925602,-0.005,6fld_A_FW
8.027870197,-0.004,6fld_A_FW
8.034814792,-0.005,6fld_A_FW
8.041759433,-0.005,6fld_A_FW
8.048704039,-0.005,6fld_A_FW
8.055648588,-0.005,6fld_A_FW
8.062593171,-0.005,6fld_A_FW
8.069537778,-0.005,6fld_A_FW
8.076482338,-0.005,6fld_A_FW
8.083426852,-0.005,6fld_A_FW
8.090371458,-0.005,6fld_A_FW
8.097315972,-0.005,6fld_A_FW
8.104260556,-0.004,6fld_A_FW
8.111205116,-0.005,6fld_A_FW
8.118149653,-0.005,6fld_A_FW
8.125094155,-0.004,6fld_A_FW
8.132038738,-0.005,6fld_A_FW
8.138983252,-0.005,6fld_A_FW
8.145927813,-0.004,6fld_A_FW
8.15287235,-0.005,6fld_A_FW
8.159816887,-0.005,6fld_A_FW
8.166761389,-0.005,6fld_A_FW
8.173705949,-0.004,6fld_A_FW
8.180650463,-0.005,6fld_A_FW
8.187594977,-0.004,6fld_A_FW
8.194539456,-0.004,6fld_A_FW
8.201484063,-0.004,6fld_A_FW
8.208428623,-0.005,6fld_A_FW
8.215373067,-0.005,6fld_A_FW
8.222317627,-0.005,6fld_A_FW
8.229262199,-0.005,6fld_A_FW
8.236206655,-0.005,6fld_A_FW
8.243151215,-0.005,6fld_A_FW
8.250095683,-0.004,6fld_A_FW
8.257040243,-0.005,6fld_A_FW
8.263984757,-0.005,6fld_A_FW
8.270929271,-0.004,6fld_A_FW
8.277873785,-0.004,6fld_A_FW
8.284818322,-0.003,6fld_A_FW
8.291762836,-0.005,6fld_A_FW
8.298707292,-0.004,6fld_A_FW
8.305651817,-0.004,6fld_A_FW
8.312596343,-0.003,6fld_A_FW
8.319540856,-0.004,6fld_A_FW
8.326485394,-0.005,6fld_A_FW
8.333429873,-0.005,6fld_A_FW
8.340374363,-0.005,6fld_A_FW
8.347319005,-0.005,6fld_A_FW
8.354263866,-0.005,6fld_A_FW
8.361208356,-0.005,6fld_A_FW
8.368153113,-0.005,6fld_A_FW
8.37509772,-0.004,6fld_A_FW
8.382042373,-0.005,6fld_A_FW
8.388987002,-0.005,6fld_A_FW
8.395931644,-0.005,6fld_A_FW
8.402876262,-0.004,6fld_A_FW
8.409820868,-0.002,6fld_A_FW
8.416765475,-0.002,6fld_A_FW
8.423710069,0,6fld_A_FW
8.430654664,0.004,6fld_A_FW
8.437599282,0.012,6fld_A_FW
8.444543831,0.026,6fld_A_FW
8.451488403,0.048,6fld_A_FW
8.458432986,0.09,6fld_A_FW
8.465377512,0.153,6fld_A_FW
8.472322118,0.234,6fld_A_FW
8.479266667,0.334,6fld_A_FW
8.486211215,0.461,6fld_A_FW
8.493155741,0.62,6fld_A_FW
8.500100347,0.802,6fld_A_FW
8.507044838,1.038,6fld_A_FW
8.513989421,1.285,6fld_A_FW
8.520933947,1.516,6fld_A_FW
8.527878449,1.733,6fld_A_FW
8.534823021,1.915,6fld_A_FW
8.541767546,2.104,6fld_A_FW
8.548712095,2.241,6fld_A_FW
8.555656574,2.375,6fld_A_FW
8.562601146,2.487,6fld_A_FW
8.569545683,2.594,6fld_A_FW
8.576490174,2.681,6fld_A_FW
8.58343478,2.777,6fld_A_FW
8.590379294,2.853,6fld_A_FW
8.597323808,2.957,6fld_A_FW
8.604268333,3.034,6fld_A_FW
8.611212836,3.091,6fld_A_FW
8.618157384,3.123,6fld_A_FW
8.625101898,3.198,6fld_A_FW
8.632046412,3.276,6fld_A_FW
8.638990938,3.297,6fld_A_FW
8.645935417,3.351,6fld_A_FW
8.652879977,3.429,6fld_A_FW
8.659824479,3.457,6fld_A_FW
8.666768993,3.506,6fld_A_FW
8.673713519,3.528,6fld_A_FW
8.680658021,3.604,6fld_A_FW
8.687602558,3.638,6fld_A_FW
8.694547072,3.651,6fld_A_FW
8.701491586,3.741,6fld_A_FW
8.708436065,3.754,6fld_A_FW
8.71538059,3.787,6fld_A_FW
8.722325139,3.817,6fld_A_FW
8.729269792,3.836,6fld_A_FW
8.736214479,3.903,6fld_A_FW
8.743159155,3.938,6fld_A_FW
8.750103843,3.954,6fld_A_FW
8.757048461,3.98,6fld_A_FW
8.763993171,4.037,6fld_A_FW
8.770937778,4.031,6fld_A_FW
8.777882407,4.044,6fld_A_FW
8.784827025,4.074,6fld_A_FW
8.791771655,4.117,6fld_A_FW
8.798716262,4.137,6fld_A_FW
8.805660845,4.176,6fld_A_FW
8.812605417,4.159,6fld_A_FW
8.819549977,4.205,6fld_A_FW
8.826494606,4.198,6fld_A_FW
8.833439132,4.214,6fld_A_FW
8.84038375,4.253,6fld_A_FW
8.847328322,4.286,6fld_A_FW
8.854272905,4.273,6fld_A_FW
8.8612175,4.286,6fld_A_FW
8.868162234,4.312,6fld_A_FW
8.875106563,4.347,6fld_A_FW
8.882051146,4.33,6fld_A_FW
8.888995671,4.37,6fld_A_FW
8.895940208,4.371,6fld_A_FW
8.902884838,4.361,6fld_A_FW
8.909829271,4.397,6fld_A_FW
8.916773819,4.4,6fld_A_FW
8.923718356,4.39,6fld_A_FW
8.930662894,4.429,6fld_A_FW
8.937607384,4.438,6fld_A_FW
8.944551956,4.405,6fld_A_FW
8.951496458,4.451,6fld_A_FW
8.958441042,4.49,6fld_A_FW
8.965385567,4.493,6fld_A_FW
8.972330081,4.465,6fld_A_FW
8.979274606,4.468,6fld_A_FW
8.986219144,4.501,6fld_A_FW
8.993163611,4.515,6fld_A_FW
9.000108137,4.507,6fld_A_FW
9.007052731,4.551,6fld_A_FW
9.013997211,4.552,6fld_A_FW
9.020941771,4.529,6fld_A_FW
9.027886262,4.545,6fld_A_FW
9.034830833,4.584,6fld_A_FW
9.041775289,4.636,6fld_A_FW
9.048719965,4.615,6fld_A_FW
9.055664363,4.617,6fld_A_FW
9.062608877,4.594,6fld_A_FW
9.06955338,4.592,6fld_A_FW
9.076497847,4.647,6fld_A_FW
9.083442407,4.672,6fld_A_FW
9.090386875,4.624,6fld_A_FW
9.097331377,4.624,6fld_A_FW
9.104275984,4.654,6fld_A_FW
9.111220648,4.631,6fld_A_FW
9.118165301,4.696,6fld_A_FW
9.12511,4.665,6fld_A_FW
9.132054676,4.689,6fld_A_FW
9.138999329,4.696,6fld_A_FW
9.14594397,4.713,6fld_A_FW
9.152888623,4.699,6fld_A_FW
9.159833241,4.709,6fld_A_FW
9.166777859,4.731,6fld_A_FW
9.173722465,4.75,6fld_A_FW
9.180667095,4.711,6fld_A_FW
9.187611667,4.696,6fld_A_FW
9.194556262,4.708,6fld_A_FW
9.201500822,4.694,6fld_A_FW
9.208445405,4.766,6fld_A_FW
9.215389965,4.751,6fld_A_FW
9.222334525,4.75,6fld_A_FW
9.229279097,4.785,6fld_A_FW
9.236223657,4.756,6fld_A_FW
9.243168194,4.825,6fld_A_FW
9.250112766,4.844,6fld_A_FW
9.25705728,4.858,6fld_A_FW
9.264001852,4.838,6fld_A_FW
9.270946678,4.79,6fld_A_FW
9.277890984,4.694,6fld_A_FW
9.284835822,4.599,6fld_A_FW
9.291780035,4.492,6fld_A_FW
9.298724583,4.408,6fld_A_FW
9.305669132,4.352,6fld_A_FW
9.312613611,4.225,6fld_A_FW
9.319558194,4.167,6fld_A_FW
9.32650272,4.078,6fld_A_FW
9.333447199,4.061,6fld_A_FW
9.340391713,3.928,6fld_A_FW
9.347336273,3.881,6fld_A_FW
9.354280833,3.807,6fld_A_FW
9.361225324,3.745,6fld_A_FW
9.368169861,3.636,6fld_A_FW
9.375114387,3.584,6fld_A_FW
9.382058912,3.544,6fld_A_FW
9.389003426,3.4,6fld_A_FW
9.395947951,3.348,6fld_A_FW
9.402892454,3.306,6fld_A_FW
9.409836956,3.248,6fld_A_FW
9.416781505,3.175,6fld_A_FW
9.423725972,3.12,6fld_A_FW
9.430670532,3.032,6fld_A_FW
9.437615,2.952,6fld_A_FW
9.444559595,2.892,6fld_A_FW
9.451504086,2.805,6fld_A_FW
9.458448576,2.747,6fld_A_FW
9.465393113,2.667,6fld_A_FW
9.472337639,2.606,6fld_A_FW
9.479282153,2.542,6fld_A_FW
9.486226782,2.48,6fld_A_FW
9.493171447,2.419,6fld_A_FW
9.500116088,2.332,6fld_A_FW
9.507060787,2.263,6fld_A_FW
9.51400544,2.204,6fld_A_FW
9.520950035,2.134,6fld_A_FW
9.527894711,2.079,6fld_A_FW
9.534839329,2.007,6fld_A_FW
9.541783947,1.931,6fld_A_FW
9.548728553,1.845,6fld_A_FW
9.555673148,1.783,6fld_A_FW
9.562617685,1.707,6fld_A_FW
9.569562257,1.634,6fld_A_FW
9.576506887,1.559,6fld_A_FW
9.583451481,1.491,6fld_A_FW
9.590396076,1.413,6fld_A_FW
9.597340625,1.344,6fld_A_FW
9.604285116,1.266,6fld_A_FW
9.611229734,1.189,6fld_A_FW
9.618174294,1.12,6fld_A_FW
9.625119097,1.045,6fld_A_FW
9.632063391,0.98,6fld_A_FW
9.63900794,0.896,6fld_A_FW
9.645952488,0.822,6fld_A_FW
9.652897037,0.746,6fld_A_FW
9.659841539,0.673,6fld_A_FW
9.666786111,0.605,6fld_A_FW
9.673730648,0.535,6fld_A_FW
9.680675197,0.461,6fld_A_FW
9.687619769,0.396,6fld_A_FW
9.694564225,0.327,6fld_A_FW
9.701508796,0.258,6fld_A_FW
9.70845331,0.191,6fld_A_FW
9.715397836,0.13,6fld_A_FW
9.722342384,0.075,6fld_A_FW
9.729286887,0.039,6fld_A_FW
9.736231377,0.017,6fld_A_FW
9.743175926,0.006,6fld_A_FW
9.750120463,0.002,6fld_A_FW
9.757064919,-0.002,6fld_A_FW
9.764009479,-0.004,6fld_A_FW
9.770954005,-0.002,6fld_A_FW
9.777898507,-0.004,6fld_A_FW
9.784843056,-0.004,6fld_A_FW
9.791787581,-0.004,6fld_A_FW
9.798732072,-0.005,6fld_A_FW
9.805676609,-0.004,6fld_A_FW
9.812621354,-0.004,6fld_A_FW
9.819565637,-0.004,6fld_A_FW
9.826510116,-0.005,6fld_A_FW
9.833454641,-0.005,6fld_A_FW
9.840399248,-0.004,6fld_A_FW
9.847343623,-0.003,6fld_A_FW
9.854288125,-0.004,6fld_A_FW
9.861232639,-0.005,6fld_A_FW
9.86817735,-0.004,6fld_A_FW
9.875122049,-0.003,6fld_A_FW
9.882066713,-0.005,6fld_A_FW
9.889011377,-0.004,6fld_A_FW
9.895956019,-0.004,6fld_A_FW
9.90290066,-0.005,6fld_A_FW
